Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2028, eco3, 2, 184.44, 12.87, 42, 273, 0, 
2029, eco3, 2, 121.43, 13.58, 51, 284, 0, 
2030, eco3, 2, 125.05, 13.79, 0, 276, 0, 
2031, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2032, eco3, 2, 102.39, 14.57, 59, 292, 0, 
2033, eco3, 2, 121.43, 13.58, 51, 281, 0, 
2034, eco3, 2, 111.55, 14.96, 49, 289, 0, 
2035, eco3, 2, 159.52, 13.13, 38, 288, 0, 
2036, eco3, 2, 166.46, 14, 53, 317, 0, 
2037, eco3, 2, 132.89, 14.1, 75, 321, 0, 
2038, eco3, 2, 168.2, 13.39, 58, 293, 0, 
2039, eco3, 2, 127.09, 13.61, 55, 284, 0, 
2040, eco3, 2, 138.23, 13.51, 67, 276, 0, 
2041, eco3, 2, 184.44, 12.87, 42, 276, 0, 
2042, eco3, 2, 136.92, 14.62, 46, 293, 0, 
2043, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2044, eco3, 2, 102.39, 14.57, 59, 293, 0, 
2045, eco3, 2, 138.23, 13.51, 67, 277, 0, 
2046, eco3, 2, 170, 12.81, 76, 287, 0, 
2047, eco3, 2, 170, 12.81, 76, 286, 0, 
2048, eco3, 2, 136.92, 14.62, 46, 289, 0, 
2049, eco3, 2, 155.87, 14.12, 61, 296, 0, 
2050, eco3, 2, 128.73, 13.37, 74, 274, 0, 
2051, eco3, 2, 192.65, 13.54, 59, 282, 0, 
2052, eco3, 2, 170, 12.81, 76, 290, 0, 
2053, eco3, 2, 181.85, 13.45, 55, 303, 0, 
2054, eco3, 2, 178.04, 14.53, 63, 365, 0, 
2055, eco3, 2, 138.23, 13.51, 67, 284, 0, 
2056, eco3, 2, 158.18, 13.99, 42, 295, 0, 
2057, eco3, 2, 125.05, 13.79, 0, 275, 0, 
2058, eco3, 2, 170, 12.81, 76, 288, 0, 
2059, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2060, eco3, 2, 158.63, 14.78, 0, 286, 0, 
2061, eco3, 2, 111.55, 14.96, 49, 286, 0, 
2062, eco3, 2, 121.43, 13.58, 51, 282, 0, 
2063, eco3, 2, 159.52, 13.13, 38, 284, 0, 
2064, eco3, 2, 125.05, 13.79, 0, 275, 0, 
2065, eco3, 2, 158.18, 13.99, 42, 299, 0, 
2066, eco3, 2, 136.92, 14.62, 46, 293, 0, 
2067, eco3, 2, 155.87, 14.12, 61, 296, 0, 
2068, eco3, 2, 178.04, 14.53, 63, 365, 0, 
2069, eco3, 2, 139.18, 13.22, 73, 284, 0, 
2070, eco3, 2, 192.65, 13.54, 59, 280, 0, 
2071, eco3, 2, 192.65, 13.54, 59, 287, 0, 
2072, eco3, 2, 187.1, 13.57, 49, 289, 0, 
2073, eco3, 2, 102.39, 14.57, 59, 291, 0, 
2074, eco3, 2, 111.55, 14.96, 49, 299, 0, 
2075, eco3, 2, 187.1, 13.57, 49, 284, 0, 
2076, eco3, 2, 187.1, 13.57, 49, 285, 0, 
2077, eco3, 2, 213.68, 13.16, 79, 290, 0, 
2078, eco3, 2, 187.1, 13.57, 49, 285, 0, 
2079, eco3, 2, 158.18, 13.99, 42, 301, 0, 
2080, eco3, 2, 168.2, 13.39, 58, 286, 0, 
2081, eco3, 2, 132.89, 14.1, 75, 315, 0, 
2082, eco3, 2, 130.63, 14.25, 57, 287, 0, 
2083, eco3, 2, 132.89, 14.1, 75, 321, 0, 
2084, eco3, 2, 155.87, 14.12, 61, 293, 0, 
2085, eco3, 2, 158.18, 13.99, 42, 301, 0, 
2086, eco3, 2, 138.23, 13.51, 67, 277, 0, 
2087, eco3, 2, 166.46, 14, 53, 319, 0, 
2088, eco3, 2, 138.23, 13.51, 67, 281, 0, 
2089, eco3, 2, 155.87, 14.12, 61, 295, 0, 
2090, eco3, 2, 158.63, 14.78, 0, 300, 0, 
2091, eco3, 2, 111.55, 14.96, 49, 284, 0, 
2092, eco3, 2, 158.63, 14.78, 0, 285, 0, 
2093, eco3, 2, 111.55, 14.96, 49, 294, 0, 
2094, eco3, 2, 158.63, 14.78, 0, 288, 0, 
2095, eco3, 2, 170, 12.81, 76, 293, 0, 
2096, eco3, 2, 187.1, 13.57, 49, 286, 0, 
2097, eco3, 2, 184.44, 12.87, 42, 272, 0, 
2098, eco3, 2, 149.84, 14.23, 50, 279, 0, 
2099, eco3, 2, 170, 12.81, 76, 283, 0, 
2100, eco3, 2, 159.52, 13.13, 38, 286, 0, 
2101, eco3, 2, 149.84, 14.23, 50, 279, 0, 
2102, eco3, 2, 192.65, 13.54, 59, 283, 0, 
2103, eco3, 2, 181.85, 13.45, 55, 313, 0, 
2104, eco3, 2, 139.18, 13.22, 73, 287, 0, 
2105, eco3, 2, 130.63, 14.25, 57, 280, 0, 
2106, eco3, 2, 168.2, 13.39, 58, 284, 0, 
2107, eco3, 2, 213.68, 13.16, 79, 292, 0, 
2108, eco3, 2, 130.63, 14.25, 57, 282, 0, 
2109, eco3, 2, 102.39, 14.57, 59, 293, 0, 
2110, eco3, 2, 155.87, 14.12, 61, 293, 0, 
2111, eco3, 2, 170, 12.81, 76, 287, 0, 
2112, eco3, 2, 168.2, 13.39, 58, 285, 0, 
2113, eco3, 2, 102.39, 14.57, 59, 293, 0, 
2114, eco3, 2, 178.04, 14.53, 63, 365, 0, 
2115, eco3, 2, 149.84, 14.23, 50, 285, 0, 
2116, eco3, 2, 125.05, 13.79, 0, 277, 0, 
2117, eco3, 2, 125.05, 13.79, 0, 273, 0, 
2118, eco3, 2, 166.46, 14, 53, 321, 0, 
2119, eco3, 2, 149.84, 14.23, 50, 280, 0, 
2120, eco3, 2, 149.84, 14.23, 50, 279, 0, 
2121, eco3, 2, 102.39, 14.57, 59, 292, 0, 
2122, eco3, 2, 158.63, 14.78, 0, 290, 0, 
2123, eco3, 2, 187.1, 13.57, 49, 283, 0, 
2124, eco3, 2, 138.23, 13.51, 67, 282, 0, 
2125, eco3, 2, 181.85, 13.45, 55, 309, 0, 
2126, eco3, 2, 149.84, 14.23, 50, 282, 0, 
2127, eco3, 2, 168.2, 13.39, 58, 290, 0, 
2128, eco3, 2, 121.43, 13.58, 51, 287, 0, 
2129, eco3, 2, 181.85, 13.45, 55, 314, 0, 
2130, eco3, 2, 166.46, 14, 53, 315, 0, 
2131, eco3, 2, 159.52, 13.13, 38, 291, 0, 
2132, eco3, 2, 187.1, 13.57, 49, 286, 0, 
2133, eco3, 2, 139.18, 13.22, 73, 284, 0, 
2134, eco3, 2, 158.18, 13.99, 42, 302, 0, 
2135, eco3, 2, 139.18, 13.22, 73, 280, 0, 
2136, eco3, 2, 166.46, 14, 53, 316, 0, 
2137, eco3, 2, 166.46, 14, 53, 321, 0, 
2138, eco3, 2, 127.09, 13.61, 55, 278, 0, 
2139, eco3, 2, 158.63, 14.78, 0, 306, 0, 
2140, eco3, 2, 121.43, 13.58, 51, 280, 0, 
2141, eco3, 2, 149.84, 14.23, 50, 282, 0, 
2142, eco3, 2, 155.87, 14.12, 61, 293, 0, 
2143, eco3, 2, 166.46, 14, 53, 321, 0, 
2144, eco3, 2, 184.44, 12.87, 42, 275, 0, 
2145, eco3, 2, 184.44, 12.87, 42, 267, 0, 
2146, eco3, 2, 121.43, 13.58, 51, 284, 0, 
2147, eco3, 2, 136.92, 14.62, 46, 289, 0, 
2148, eco3, 2, 155.87, 14.12, 61, 296, 0, 
2149, eco3, 2, 158.18, 13.99, 42, 295, 0, 
2150, eco3, 2, 158.63, 14.78, 0, 289, 0, 
2151, eco3, 2, 138.23, 13.51, 67, 279, 0, 
2152, eco3, 2, 159.52, 13.13, 38, 290, 0, 
2153, eco3, 2, 139.18, 13.22, 73, 287, 0, 
2154, eco3, 2, 166.46, 14, 53, 315, 0, 
2155, eco3, 2, 155.87, 14.12, 61, 295, 0, 
2156, eco3, 2, 159.52, 13.13, 38, 292, 0, 
2157, eco3, 2, 127.09, 13.61, 55, 289, 0, 
2158, eco3, 2, 187.1, 13.57, 49, 283, 0, 
2159, eco3, 2, 138.23, 13.51, 67, 284, 0, 
2160, eco3, 2, 111.55, 14.96, 49, 284, 0, 
2161, eco3, 2, 149.84, 14.23, 50, 284, 0, 
2162, eco3, 2, 184.44, 12.87, 42, 271, 0, 
2163, eco3, 2, 132.89, 14.1, 75, 318, 0, 
2164, eco3, 2, 184.44, 12.87, 42, 268, 0, 
2165, eco3, 2, 159.52, 13.13, 38, 285, 0, 
2166, eco3, 2, 178.04, 14.53, 63, 317, 0, 
2167, eco3, 2, 139.18, 13.22, 73, 286, 0, 
2168, eco3, 2, 170, 12.81, 76, 285, 0, 
2169, eco3, 2, 102.39, 14.57, 59, 291, 0, 
2170, eco3, 2, 159.52, 13.13, 38, 290, 0, 
2171, eco3, 2, 170, 12.81, 76, 287, 0, 
2172, eco3, 2, 166.46, 14, 53, 315, 0, 
2173, eco3, 2, 159.52, 13.13, 38, 288, 0, 
2174, eco3, 2, 178.04, 14.53, 63, 365, 0, 
2175, eco3, 2, 136.92, 14.62, 46, 292, 0, 
2176, eco3, 2, 159.52, 13.13, 38, 291, 0, 
2177, eco3, 2, 149.84, 14.23, 50, 278, 0, 
2178, eco3, 2, 125.05, 13.79, 0, 273, 0, 
2179, eco3, 2, 187.1, 13.57, 49, 283, 0, 
2180, eco3, 2, 125.05, 13.79, 0, 272, 0, 
2181, eco3, 2, 168.2, 13.39, 58, 287, 0, 
2182, eco3, 2, 158.63, 14.78, 0, 290, 0, 
2183, eco3, 2, 121.43, 13.58, 51, 279, 0, 
2184, eco3, 2, 181.85, 13.45, 55, 304, 0, 
2185, eco3, 2, 192.65, 13.54, 59, 284, 0, 
2186, eco3, 2, 158.63, 14.78, 0, 309, 0, 
2187, eco3, 2, 192.65, 13.54, 59, 280, 0, 
2188, eco3, 2, 136.92, 14.62, 46, 291, 0, 
2189, eco3, 2, 121.43, 13.58, 51, 285, 0, 
2190, eco3, 2, 125.05, 13.79, 0, 277, 0, 
2191, eco3, 2, 132.89, 14.1, 75, 317, 0, 
1992, eco4, 3, 164.06, 12.48, 64, 276, 0, 
1993, eco4, 3, 115.56, 12.66, 78, 266, 0, 
1994, eco4, 3, 138.03, 13.12, 74, 293, 0, 
1995, eco4, 3, 112.93, 12.35, 62, 273, 0, 
1996, eco4, 3, 153.79, 11.83, 77, 268, 0, 
1997, eco4, 3, 142.27, 12.16, 66, 276, 0, 
1998, eco4, 3, 143.57, 13.57, 58, 285, 0, 
1999, eco4, 3, 153.79, 11.83, 77, 271, 0, 
2000, eco4, 3, 153.79, 11.83, 77, 265, 0, 
2001, eco4, 3, 112.93, 12.35, 62, 275, 0, 
2002, eco4, 3, 130.3, 12.96, 76, 293, 0, 
2003, eco4, 3, 130.3, 12.96, 76, 294, 0, 
2004, eco4, 3, 127.33, 13.08, 71, 274, 0, 
2005, eco4, 3, 138.03, 13.12, 74, 291, 0, 
2006, eco4, 3, 151.23, 11.54, 87, 283, 0, 
2007, eco4, 3, 126.01, 12.06, 80, 280, 0, 
2008, eco4, 3, 164.85, 12.55, 55, 280, 0, 
2009, eco4, 3, 187.16, 12.08, 84, 283, 0, 
2010, eco4, 3, 112.93, 12.35, 62, 274, 0, 
2011, eco4, 3, 92.02, 13.47, 64, 292, 0, 
2012, eco4, 3, 187.16, 12.08, 84, 281, 0, 
2013, eco4, 3, 164.06, 12.48, 64, 274, 0, 
2014, eco4, 3, 126.01, 12.06, 80, 287, 0, 
2015, eco4, 3, 143.57, 13.57, 58, 286, 0, 
2016, eco4, 3, 157.02, 13.36, 68, 304, 0, 
2017, eco4, 3, 164.85, 12.55, 55, 271, 0, 
2018, eco4, 3, 127.33, 13.08, 71, 275, 0, 
2019, eco4, 3, 121.43, 12.43, 72, 273, 0, 
2020, eco4, 3, 164.06, 12.48, 64, 282, 0, 
2021, eco4, 3, 138.03, 13.12, 74, 294, 0, 
2022, eco4, 3, 118.75, 12.87, 81, 285, 0, 
2023, eco4, 3, 126.01, 12.06, 80, 279, 0, 
2024, eco4, 3, 135.09, 11.89, 52, 278, 0, 
2025, eco4, 3, 127.33, 13.08, 71, 277, 0, 
2026, eco4, 3, 118.75, 12.87, 81, 279, 0, 
2027, eco4, 3, 116.88, 12.56, 76, 271, 0, 
2028, eco4, 3, 153.79, 11.83, 77, 263, 0, 
2029, eco4, 3, 112.93, 12.35, 62, 275, 0, 
2030, eco4, 3, 115.56, 12.66, 78, 268, 0, 
2031, eco4, 3, 138.03, 13.12, 74, 291, 0, 
2032, eco4, 3, 92.02, 13.47, 64, 292, 0, 
2033, eco4, 3, 112.93, 12.35, 62, 281, 0, 
2034, eco4, 3, 104.14, 13.69, 56, 282, 0, 
2035, eco4, 3, 135.09, 11.89, 52, 278, 0, 
2036, eco4, 3, 147.1, 12.97, 61, 310, 0, 
