Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,TotalCohortsHarvested,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_BetuAlle,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,CohortsHarvested_CastDent,
10, 4, FarmClearings, 47602161, 23, 28, 517, 17, 15, 435, 0, 6, 43, 0, 3, 0, 0, 14, 9, 13, 0, 0, 3, 7, 38, 0, 0, 0, 32, 6, 0, 7, 41, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 12, 0, 26, 53, 20, 0, 0, 0, 0, 0, 0, 0, 0, 99, 
10, 4, FarmClearings, 30202191, 78, 23, 40, 10, 9, 177, 0, 0, 25, 0, 10, 0, 0, 0, 13, 5, 0, 0, 0, 7, 8, 0, 0, 0, 21, 0, 0, 1, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 14, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 40, 
10, 4, FarmClearings, 29902215, 75, 28, 89, 8, 7, 156, 0, 0, 13, 0, 0, 0, 0, 5, 0, 6, 0, 0, 0, 5, 16, 0, 0, 0, 14, 1, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 12, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 
10, 4, FarmClearings, 46702357, 81, 27, 25, 26, 23, 566, 0, 1, 55, 9, 0, 0, 0, 20, 0, 16, 0, 0, 4, 7, 45, 0, 0, 0, 42, 1, 0, 4, 50, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 33, 0, 0, 42, 123, 1, 0, 0, 0, 0, 0, 0, 0, 0, 112, 
10, 4, FarmClearings, 46202331, 73, 40, 105, 28, 24, 722, 0, 14, 74, 0, 0, 19, 0, 0, 12, 20, 0, 0, 0, 10, 66, 0, 0, 0, 62, 0, 0, 13, 57, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 20, 42, 0, 49, 83, 0, 0, 0, 0, 0, 0, 0, 0, 3, 168, 
10, 4, FarmClearings, 46202368, 53, 17, 268, 12, 11, 314, 0, 11, 37, 0, 1, 13, 0, 3, 0, 11, 0, 0, 9, 5, 28, 0, 0, 0, 28, 3, 0, 6, 29, 0, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 8, 0, 24, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 79, 
10, 4, FarmClearings, 30003024, 77, 38, 47, 562, 478, 13105, 0, 267, 1650, 30, 27, 204, 0, 49, 13, 469, 0, 17, 180, 324, 1092, 0, 0, 0, 1829, 163, 17, 136, 1610, 89, 19, 0, 0, 1, 0, 22, 0, 0, 0, 0, 40, 412, 0, 788, 261, 198, 1, 0, 2, 0, 0, 0, 0, 27, 3168, 
10, 4, FarmClearings, 46402485, 82, 24, 23, 18, 16, 419, 0, 11, 37, 8, 0, 9, 0, 2, 0, 12, 0, 0, 0, 5, 37, 0, 0, 0, 27, 4, 0, 11, 29, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 27, 65, 27, 0, 0, 0, 0, 0, 0, 0, 0, 81, 
10, 4, FarmClearings, 46303040, 35, 38, 395, 695, 591, 15059, 0, 176, 1723, 10, 0, 431, 0, 24, 173, 478, 0, 59, 227, 222, 1242, 2, 0, 0, 1777, 172, 37, 152, 1357, 63, 69, 0, 0, 8, 0, 31, 0, 0, 0, 0, 376, 633, 0, 912, 1052, 252, 0, 0, 1, 0, 0, 0, 0, 96, 3304, 
10, 4, FarmClearings, 46402520, 3, 35, 732, 14, 12, 298, 0, 3, 37, 0, 0, 8, 0, 10, 0, 11, 0, 0, 0, 1, 28, 0, 0, 0, 39, 6, 0, 0, 27, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 19, 24, 5, 0, 0, 0, 0, 0, 0, 0, 1, 68, 
10, 4, FarmClearings, 44202780, 70, 41, 126, 184, 157, 4001, 7, 45, 453, 1, 38, 92, 0, 39, 51, 127, 0, 6, 34, 75, 338, 0, 0, 0, 547, 26, 40, 57, 390, 11, 34, 0, 0, 1, 0, 17, 0, 0, 0, 0, 25, 106, 0, 179, 304, 65, 0, 0, 0, 0, 1, 0, 0, 14, 878, 
10, 4, FarmClearings, 46302564, 44, 48, 329, 8, 7, 211, 0, 2, 16, 0, 0, 0, 0, 6, 0, 7, 0, 0, 7, 5, 11, 0, 0, 0, 22, 2, 0, 1, 16, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 9, 0, 7, 32, 18, 0, 0, 0, 0, 0, 0, 0, 0, 37, 
10, 4, FarmClearings, 46402547, 69, 42, 134, 7, 6, 123, 0, 0, 10, 0, 0, 0, 0, 5, 0, 8, 0, 0, 1, 0, 10, 0, 0, 0, 11, 0, 0, 1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 22, 3, 0, 0, 0, 0, 0, 0, 0, 0, 24, 
10, 4, FarmClearings, 44302780, 58, 42, 212, 100, 85, 2401, 0, 30, 299, 7, 0, 112, 0, 14, 62, 89, 0, 0, 12, 36, 190, 0, 0, 0, 337, 18, 11, 39, 225, 5, 52, 0, 0, 2, 0, 17, 0, 0, 0, 0, 0, 0, 0, 130, 145, 22, 0, 0, 0, 0, 0, 0, 0, 14, 533, 
10, 4, FarmClearings, 44202702, 43, 33, 333, 14, 12, 332, 0, 4, 41, 0, 0, 0, 0, 14, 0, 9, 0, 0, 0, 4, 30, 0, 0, 0, 30, 6, 0, 8, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 0, 21, 44, 9, 0, 0, 0, 0, 0, 0, 0, 0, 64, 
10, 4, FarmClearings, 44302861, 74, 38, 104, 100, 85, 2124, 0, 46, 238, 13, 0, 0, 0, 27, 32, 76, 0, 0, 24, 23, 167, 0, 0, 0, 279, 11, 6, 43, 229, 14, 10, 0, 0, 0, 0, 13, 0, 0, 0, 0, 3, 58, 0, 98, 163, 33, 0, 0, 0, 0, 0, 0, 0, 1, 517, 
10, 4, FarmClearings, 46202755, 40, 34, 359, 17, 15, 365, 0, 5, 33, 0, 0, 9, 0, 0, 0, 11, 0, 10, 4, 0, 24, 0, 0, 0, 27, 1, 0, 2, 30, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 21, 20, 0, 22, 54, 14, 0, 0, 0, 0, 0, 0, 0, 0, 74, 
10, 4, FarmClearings, 44302947, 76, 25, 59, 13, 12, 405, 0, 1, 49, 0, 0, 23, 0, 3, 0, 15, 0, 0, 0, 10, 28, 0, 0, 0, 41, 4, 0, 14, 28, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 35, 39, 9, 0, 0, 0, 0, 0, 0, 0, 1, 82, 
10, 4, FarmClearings, 44103018, 8, 25, 703, 18, 16, 387, 0, 9, 62, 0, 11, 0, 0, 2, 9, 9, 0, 0, 3, 4, 34, 0, 0, 0, 52, 2, 0, 2, 32, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 29, 10, 0, 0, 0, 0, 0, 0, 0, 0, 89, 
10, 4, FarmClearings, 10203024, 80, 32, 31, 8, 7, 220, 0, 0, 24, 0, 6, 0, 0, 0, 0, 10, 0, 0, 2, 2, 26, 0, 0, 0, 31, 5, 0, 4, 29, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 13, 0, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 
10, 4, FarmClearings, 44103028, 57, 36, 213, 7, 6, 171, 0, 2, 24, 0, 1, 0, 0, 0, 4, 6, 0, 0, 9, 3, 13, 0, 0, 0, 16, 0, 0, 5, 17, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 21, 2, 0, 0, 0, 0, 0, 0, 0, 0, 37, 
20, 4, FarmClearings, 31903024, 141, 4, 215, 364, 289, 3392, 20, 54, 420, 0, 6, 53, 0, 21, 103, 65, 2, 4, 49, 120, 282, 1, 0, 0, 388, 18, 27, 79, 325, 33, 95, 0, 5, 0, 0, 1, 0, 0, 0, 0, 229, 77, 0, 254, 109, 22, 0, 0, 1, 0, 0, 0, 0, 42, 487, 
20, 4, FarmClearings, 31803024, 142, 8, 207, 196, 167, 2612, 14, 42, 319, 0, 15, 109, 0, 0, 102, 41, 0, 42, 33, 126, 248, 3, 0, 0, 268, 18, 32, 98, 238, 32, 70, 0, 0, 0, 0, 11, 0, 0, 0, 0, 37, 67, 0, 244, 50, 8, 0, 0, 0, 0, 0, 0, 0, 26, 319, 
20, 4, FarmClearings, 31800576, 156, 6, 81, 178, 150, 1809, 2, 14, 228, 0, 10, 93, 0, 9, 39, 26, 0, 31, 20, 42, 178, 0, 0, 0, 190, 14, 4, 33, 172, 13, 62, 0, 0, 0, 0, 6, 0, 0, 0, 0, 115, 62, 0, 121, 66, 9, 0, 0, 0, 0, 0, 0, 0, 20, 230, 
20, 4, FarmClearings, 31800006, 140, 0, 218, 7, 6, 77, 0, 0, 11, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 9, 0, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 
20, 4, FarmClearings, 36000576, 88, 12, 719, 189, 161, 2063, 29, 28, 254, 0, 13, 91, 0, 3, 53, 27, 0, 34, 21, 67, 198, 1, 0, 0, 209, 25, 3, 43, 183, 25, 76, 0, 0, 0, 0, 10, 0, 0, 0, 0, 138, 64, 0, 152, 23, 6, 0, 0, 0, 0, 0, 0, 0, 15, 272, 
20, 4, FarmClearings, 31703024, 98, 9, 624, 753, 638, 8770, 31, 197, 1078, 0, 74, 354, 0, 58, 230, 152, 0, 52, 127, 337, 727, 7, 0, 0, 904, 77, 39, 366, 836, 108, 287, 0, 7, 0, 0, 21, 0, 0, 0, 0, 384, 269, 0, 638, 236, 56, 1, 0, 2, 0, 0, 0, 0, 76, 1039, 
20, 4, FarmClearings, 36200576, 107, 6, 562, 360, 306, 3778, 18, 30, 514, 9, 23, 134, 0, 23, 90, 66, 0, 42, 30, 113, 393, 5, 0, 0, 378, 24, 3, 73, 297, 6, 120, 0, 0, 0, 0, 10, 0, 0, 0, 0, 320, 28, 0, 309, 168, 24, 0, 0, 0, 0, 0, 0, 0, 33, 495, 
20, 4, FarmClearings, 35900576, 146, 4, 149, 299, 253, 3032, 3, 44, 417, 0, 20, 73, 0, 30, 65, 50, 0, 44, 19, 113, 272, 0, 0, 0, 345, 32, 10, 69, 253, 18, 136, 0, 1, 0, 0, 2, 0, 0, 0, 0, 135, 57, 0, 264, 68, 16, 0, 0, 0, 0, 0, 0, 0, 46, 430, 
20, 4, FarmClearings, 32803024, 149, 5, 126, 506, 431, 6366, 9, 116, 818, 0, 35, 238, 0, 17, 132, 129, 0, 33, 125, 315, 585, 17, 0, 4, 688, 55, 68, 229, 591, 52, 155, 0, 1, 0, 0, 6, 0, 0, 0, 0, 267, 125, 0, 508, 106, 30, 0, 0, 0, 0, 0, 0, 0, 92, 820, 
20, 4, FarmClearings, 35900173, 106, 14, 584, 18, 16, 143, 1, 3, 24, 0, 2, 7, 0, 0, 0, 4, 0, 3, 3, 6, 14, 0, 0, 0, 15, 0, 0, 1, 14, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 
20, 4, FarmClearings, 35800428, 105, 0, 596, 40, 35, 586, 0, 14, 61, 0, 9, 28, 0, 0, 6, 12, 0, 6, 16, 9, 42, 0, 0, 0, 51, 15, 0, 18, 59, 14, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0, 40, 10, 0, 47, 30, 11, 0, 0, 0, 0, 0, 0, 0, 0, 72, 
20, 4, FarmClearings, 35800324, 123, 0, 362, 10, 9, 103, 0, 2, 16, 0, 0, 9, 0, 4, 1, 0, 0, 3, 0, 0, 15, 0, 0, 0, 12, 0, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 0, 4, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 11, 
20, 4, FarmClearings, 35800512, 164, 5, 16, 46, 40, 635, 1, 11, 63, 0, 4, 37, 0, 13, 11, 8, 0, 0, 15, 19, 50, 1, 0, 0, 56, 3, 0, 37, 62, 0, 11, 0, 0, 0, 0, 4, 0, 0, 0, 0, 52, 32, 0, 53, 25, 6, 0, 0, 0, 0, 0, 0, 0, 0, 61, 
20, 4, FarmClearings, 31503024, 151, 8, 100, 507, 431, 5684, 8, 136, 739, 13, 24, 203, 0, 58, 54, 109, 2, 38, 104, 181, 507, 7, 0, 0, 587, 35, 50, 146, 465, 60, 232, 0, 7, 0, 0, 7, 0, 0, 0, 0, 350, 163, 0, 455, 157, 43, 0, 0, 0, 0, 0, 0, 0, 30, 714, 
20, 4, FarmClearings, 31700410, 162, 24, 24, 9, 8, 75, 0, 2, 13, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 11, 0, 0, 0, 6, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 
20, 4, FarmClearings, 36102320, 127, 10, 299, 24, 21, 167, 0, 0, 34, 0, 4, 6, 0, 0, 0, 1, 0, 3, 4, 0, 16, 0, 0, 0, 20, 1, 0, 13, 14, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 30, 
20, 4, FarmClearings, 31500569, 99, 7, 623, 72, 57, 441, 0, 9, 71, 0, 2, 3, 0, 8, 0, 14, 0, 0, 15, 8, 38, 0, 0, 0, 68, 3, 2, 10, 57, 7, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 12, 0, 13, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 
20, 4, FarmClearings, 36100506, 129, 0, 286, 8, 7, 132, 0, 2, 13, 0, 1, 10, 0, 5, 0, 1, 0, 0, 5, 2, 10, 0, 0, 0, 10, 6, 0, 9, 14, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 4, 0, 13, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
20, 4, FarmClearings, 31500514, 133, 0, 258, 8, 7, 80, 0, 1, 12, 0, 0, 8, 0, 1, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 5, 0, 0, 4, 7, 4, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
20, 4, FarmClearings, 47700668, 91, 0, 689, 18, 15, 124, 3, 1, 18, 0, 0, 2, 0, 5, 0, 1, 0, 0, 2, 0, 16, 0, 0, 0, 13, 0, 0, 3, 23, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 
20, 4, FarmClearings, 36100656, 116, 0, 462, 8, 7, 79, 0, 0, 11, 0, 0, 3, 0, 0, 2, 3, 0, 1, 2, 2, 8, 0, 0, 0, 8, 1, 0, 4, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 
20, 4, FarmClearings, 35800661, 113, 0, 486, 8, 7, 63, 0, 0, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 0, 7, 1, 0, 10, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 
20, 4, FarmClearings, 47700828, 104, 11, 598, 41, 35, 439, 0, 13, 52, 0, 0, 10, 0, 14, 0, 5, 0, 2, 13, 0, 39, 1, 0, 0, 47, 4, 0, 20, 54, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 9, 0, 36, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 61, 
20, 4, FarmClearings, 36100757, 158, 0, 63, 8, 7, 122, 0, 1, 11, 0, 0, 9, 0, 4, 0, 0, 0, 1, 2, 3, 12, 0, 0, 0, 9, 1, 0, 6, 12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 0, 9, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 
20, 4, FarmClearings, 35800765, 115, 18, 477, 28, 24, 298, 2, 1, 33, 0, 5, 13, 0, 2, 2, 3, 0, 0, 15, 14, 24, 0, 0, 0, 31, 3, 0, 14, 29, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 0, 22, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36, 
20, 4, FarmClearings, 35800860, 143, 0, 181, 26, 23, 408, 0, 11, 34, 0, 18, 17, 0, 2, 0, 5, 0, 0, 16, 4, 30, 0, 0, 0, 37, 0, 0, 26, 37, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 38, 29, 0, 35, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 50, 
20, 4, FarmClearings, 31203024, 159, 5, 53, 254, 216, 2485, 6, 60, 361, 15, 0, 50, 0, 15, 7, 78, 2, 0, 24, 96, 234, 15, 0, 0, 328, 23, 55, 58, 156, 15, 152, 0, 2, 0, 0, 4, 0, 0, 0, 0, 89, 18, 0, 194, 26, 13, 0, 0, 0, 0, 0, 0, 0, 37, 352, 
20, 4, FarmClearings, 35600961, 137, 15, 248, 16, 14, 122, 3, 2, 15, 0, 8, 7, 0, 3, 1, 0, 0, 2, 0, 0, 10, 1, 0, 0, 14, 0, 0, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 
20, 4, FarmClearings, 46601027, 103, 11, 599, 23, 20, 326, 0, 6, 30, 0, 3, 26, 0, 14, 1, 4, 0, 7, 1, 6, 23, 0, 0, 0, 22, 0, 0, 17, 30, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 29, 25, 0, 27, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 32, 
20, 4, FarmClearings, 47802320, 163, 4, 23, 246, 210, 2724, 32, 66, 320, 0, 13, 174, 0, 23, 92, 59, 0, 4, 9, 83, 234, 0, 0, 0, 345, 17, 29, 77, 231, 22, 48, 0, 0, 0, 0, 2, 0, 0, 0, 0, 121, 3, 0, 225, 88, 24, 0, 0, 1, 0, 0, 0, 0, 20, 362, 
20, 4, FarmClearings, 46601189, 118, 4, 403, 53, 46, 638, 0, 15, 71, 0, 14, 10, 0, 22, 5, 5, 0, 4, 0, 16, 53, 0, 0, 0, 52, 4, 0, 30, 68, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 65, 34, 0, 61, 19, 8, 0, 0, 0, 0, 0, 0, 0, 5, 73, 
20, 4, FarmClearings, 46601116, 112, 0, 487, 17, 15, 170, 1, 1, 20, 0, 5, 13, 0, 8, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 13, 0, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 0, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 
20, 4, FarmClearings, 47602320, 97, 6, 647, 252, 215, 3381, 21, 73, 395, 0, 69, 243, 0, 103, 114, 51, 0, 0, 37, 120, 300, 0, 0, 0, 340, 12, 17, 85, 304, 19, 25, 0, 0, 0, 0, 17, 0, 0, 0, 0, 116, 24, 0, 280, 115, 52, 0, 0, 3, 0, 0, 0, 0, 28, 418, 
20, 4, FarmClearings, 35601240, 154, 0, 93, 18, 16, 171, 0, 0, 27, 0, 4, 17, 0, 10, 0, 3, 0, 4, 0, 0, 13, 0, 0, 0, 12, 0, 0, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 0, 16, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 
20, 4, FarmClearings, 46801172, 102, 0, 609, 7, 6, 110, 0, 5, 11, 0, 8, 0, 0, 3, 0, 1, 0, 0, 3, 8, 8, 0, 0, 0, 9, 1, 0, 3, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 7, 4, 0, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 
20, 4, FarmClearings, 31103024, 161, 5, 37, 30, 26, 336, 9, 16, 49, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 21, 30, 0, 0, 0, 45, 0, 14, 9, 38, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38, 
20, 4, FarmClearings, 46601460, 95, 5, 662, 72, 62, 877, 9, 19, 107, 2, 14, 49, 0, 21, 0, 12, 0, 13, 11, 16, 54, 3, 0, 0, 61, 2, 0, 47, 84, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 89, 46, 0, 67, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 
20, 4, FarmClearings, 46601322, 92, 32, 679, 8, 7, 114, 2, 3, 12, 0, 3, 3, 0, 7, 0, 1, 0, 0, 7, 3, 5, 0, 0, 0, 12, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 0, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 
20, 4, FarmClearings, 35801392, 160, 0, 48, 13, 12, 103, 0, 1, 15, 0, 0, 6, 0, 0, 0, 2, 0, 0, 1, 3, 7, 0, 0, 0, 15, 0, 0, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 
20, 4, FarmClearings, 46601387, 89, 0, 708, 9, 8, 112, 3, 2, 13, 0, 0, 0, 0, 8, 0, 3, 0, 0, 5, 2, 10, 0, 0, 0, 9, 0, 0, 10, 6, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 1, 0, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 
20, 4, FarmClearings, 46602320, 157, 10, 64, 84, 70, 671, 19, 11, 104, 0, 13, 23, 0, 10, 10, 15, 0, 1, 4, 6, 67, 0, 0, 0, 92, 5, 4, 26, 80, 2, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 24, 3, 0, 28, 13, 1, 0, 0, 0, 0, 0, 0, 0, 5, 99, 
20, 4, FarmClearings, 46601503, 153, 0, 95, 23, 20, 267, 0, 11, 34, 8, 0, 6, 0, 1, 3, 8, 0, 0, 5, 0, 22, 0, 0, 0, 41, 0, 0, 9, 37, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 0, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39, 
20, 4, FarmClearings, 46601658, 114, 0, 478, 26, 23, 356, 2, 2, 45, 0, 0, 14, 0, 1, 1, 7, 0, 0, 5, 16, 34, 0, 0, 0, 41, 2, 3, 15, 33, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 32, 23, 4, 0, 0, 0, 0, 0, 0, 0, 2, 51, 
20, 4, FarmClearings, 46601550, 132, 0, 268, 8, 7, 121, 1, 4, 17, 0, 0, 8, 0, 5, 0, 0, 0, 6, 1, 0, 6, 0, 0, 0, 6, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 0, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 
20, 4, FarmClearings, 46201801, 135, 10, 253, 71, 60, 421, 2, 4, 56, 0, 1, 8, 0, 7, 0, 6, 0, 6, 4, 3, 36, 1, 0, 0, 32, 2, 0, 18, 73, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 33, 16, 0, 25, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 
20, 4, FarmClearings, 30501603, 165, 0, 7, 11, 10, 175, 1, 5, 21, 0, 8, 0, 0, 0, 0, 6, 0, 0, 2, 0, 17, 0, 0, 0, 18, 0, 0, 1, 18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 0, 19, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 
20, 4, FarmClearings, 46201687, 87, 0, 725, 7, 6, 79, 0, 1, 11, 0, 5, 2, 0, 4, 0, 0, 0, 2, 0, 3, 6, 0, 0, 0, 8, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 
20, 4, FarmClearings, 46601732, 86, 0, 737, 20, 18, 227, 3, 5, 25, 0, 3, 0, 0, 13, 0, 0, 0, 0, 0, 1, 23, 0, 0, 0, 22, 0, 0, 5, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 4, 0, 24, 17, 7, 0, 0, 0, 0, 0, 0, 0, 0, 27, 
20, 4, FarmClearings, 46201818, 126, 0, 330, 26, 23, 253, 0, 5, 37, 0, 0, 6, 0, 1, 0, 2, 0, 4, 8, 2, 11, 0, 0, 0, 16, 0, 0, 7, 36, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 3, 0, 25, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 
20, 4, FarmClearings, 46501862, 136, 22, 249, 37, 32, 322, 4, 3, 45, 0, 0, 6, 0, 10, 0, 1, 0, 7, 12, 5, 28, 0, 0, 0, 37, 0, 0, 10, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 0, 31, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 40, 
